Date,Open,High,Low,Close,Adj Close,Volume
01/01/2014,28.908918,29.810247,28.140417,28.842505,19.346222,576822157
01/02/2014,29.440228,30.749525,29.003796,30.464895,20.434439,561841656
01/03/2014,29.905123,31.271347,29.250475,30.474382,20.611256,602150202
01/04/2014,30.294119,31.015181,28.064516,29.67742,20.072233,708156670
01/05/2014,29.487665,29.962049,27.296015,28.111954,19.013435,724043720
01/06/2014,28.074003,28.387096,27.656546,28.159393,19.215269,509789865
01/07/2014,28.092979,29.705881,27.229603,27.229603,18.580811,559595585
01/08/2014,27.229603,28.149904,26.442125,27.884251,19.195398,486018267
01/09/2014,27.713472,29.259962,27.52372,28.055029,19.31296,499662189
01/10/2014,27.865274,28.652752,26.100569,28.41556,19.561148,713643585
01/11/2014,28.36812,30.018974,28.235294,29.554079,20.344904,428638824
01/12/2014,29.297913,31.423149,29.013283,29.554079,20.521107,562074169
01/01/2015,29.667933,31.783682,29.421251,29.648956,20.586987,630613155
01/02/2015,29.829222,33.178368,29.43074,32.561668,22.609449,638039004
01/03/2015,32.561668,33.633778,31.907021,33.007591,23.12126,690114932
01/04/2015,33.055027,33.709679,31.982922,32.19165,22.549709,586434323
01/05/2015,32.125237,33.197342,31.508539,32.969639,23.094677,461526576
01/06/2015,32.988613,33.130932,31.622391,31.812143,22.468254,535069107
01/07/2015,31.840607,34.59203,31.385199,34.212524,24.163595,524346029
01/08/2015,34.43074,34.440228,27.011385,30.56926,21.590431,575379338
01/09/2015,29.848198,32.220116,29.07021,29.800758,21.212135,611965681
01/10/2015,29.696396,34.222012,29.506641,32.087288,22.839685,716414127
01/11/2015,32.419353,33.444023,29.402277,31.091082,22.130589,895801977
01/12/2015,31.309298,32.096775,30.208729,30.626186,21.97563,780239207
01/01/2016,30.218216,30.588236,28.074003,28.927895,20.757036,740985080
01/02/2016,28.78558,29.316889,26.802656,28.149904,20.198788,896675112
01/03/2016,28.263758,29.041746,27.267551,28.121443,20.381231,1100959391
01/04/2016,27.931688,31.783682,27.903227,31.034157,22.492245,1250335007
01/05/2016,30.891842,32.969639,30.834915,32.922199,23.860615,644650536
01/06/2016,32.922199,33.681213,31.812143,33.406071,24.428127,606312550
01/07/2016,33.349148,35.28463,33.320683,35,25.593683,369746677
01/08/2016,35.123341,35.474384,32.836811,33.017078,24.143673,505629202
01/09/2016,32.950665,33.197342,31.593927,32.134724,23.693785,419697845
01/10/2016,32.0019,32.258064,29.990513,30.085388,22.182756,418534440
01/11/2016,29.354839,32.096775,28.301708,30.493359,22.483561,780947914
01/12/2016,30.597723,31.593927,28.946869,30.815939,22.948023,535010715
01/01/2017,31.024668,31.973434,29.316889,30.104364,22.418125,554605632
01/02/2017,29.895636,32.694496,29.658443,32.371918,24.106731,547100201
01/03/2017,32.514233,32.969639,31.992411,32.457306,24.416559,543237926
01/04/2017,32.362431,32.751423,31.755219,32.182163,24.209578,372101525
01/05/2017,32.153702,32.248577,30.332067,30.97723,23.303148,560117629
01/06/2017,30.996204,32.71347,30.047438,31.86907,24.206106,490650490
01/07/2017,31.764706,32.229603,31.015181,31.461102,23.896229,321926065
01/08/2017,31.347248,32.277039,30.664137,32.182163,24.443913,409668614
01/09/2017,32.201138,34.354839,32.020874,33.870968,25.977945,407977576
01/10/2017,33.842506,34.895638,32.35294,33.263756,25.51223,364220978
01/11/2017,33.21632,34.611008,33.017078,34.402279,26.385439,300375665
01/12/2017,34.43074,35.436432,33.349148,34.364326,26.597164,331790876
01/01/2018,34.516129,37.409866,34.373814,35.142315,27.199308,505479112
01/02/2018,34.734344,35.483871,31.49905,34.449715,26.663252,587799570
01/03/2018,34.269451,35.142315,32.561668,33.671726,26.302547,507176897
01/04/2018,33.605312,35.360531,32.979126,34.734344,27.132607,446961980
01/05/2018,33.757114,34.392788,32.609108,34.089184,26.628645,511773388
01/06/2018,34.402279,34.914612,33.899429,34.421253,27.150509,457395207
01/07/2018,34.155598,37.941177,34.155598,37.884251,29.882025,418253865
01/08/2018,37.599621,40.578747,37.466793,39.392788,31.071909,500528790
01/09/2018,39.354839,42.182163,39.108158,41.812145,33.261059,369588789
01/10/2018,41.774193,43.462997,39.525616,40.853889,32.498775,604661777
01/11/2018,40.986717,43.889942,40.180267,43.861481,34.891285,507886765
01/12/2018,43.994308,44.089184,38.349148,41.413662,33.198288,565803643
01/01/2019,40.910816,41.461102,37.447819,40.275143,32.285622,631956054
01/02/2019,40.673622,41.537003,39.098671,41.129032,33.25808,450906154
01/03/2019,41.375713,41.54649,38.273247,40.294117,32.582939,554205954
01/04/2019,40.398483,41.062618,36.451614,38.529411,31.155947,486234339
01/05/2019,38.510437,40.303604,37.827324,39.392788,31.854092,552863473
01/06/2019,39.497154,42.020874,39.440228,41.100571,33.529827,461187921
01/07/2019,41.280834,42.277039,36.537003,36.850094,30.062292,590900013
01/08/2019,36.347248,36.641365,32.229603,33.728653,27.51582,641234099
01/09/2019,33.78558,35.825428,33.690701,34.089184,28.07012,443911600
01/10/2019,34.089184,36.83112,32.827324,36.404175,29.976351,407113297
01/11/2019,36.707779,36.944973,34.440228,36.54649,30.093546,446281096
01/12/2019,36.802658,37.590134,35.853889,37.172676,30.904984,387120076
01/01/2020,37.28653,38.870968,34.810246,35.332069,29.374716,531835964
01/02/2020,35.540798,36.593929,30.863379,31.707781,26.630808,586886279
01/03/2020,32.172676,34.59203,26.451612,30.967743,26.00926,1019616939
01/04/2020,30.28463,37.210625,29.914612,36.394688,30.567261,533383339
01/05/2020,35.910816,37.011387,34.71537,36.233398,30.431791,474627691
01/06/2020,33.681213,34.781784,29.990513,31.024668,26.316753,811003042
01/07/2020,32.770397,37.428844,31.404175,36.508537,30.968464,824072643
01/08/2020,36.631878,37.096775,35.483871,35.853889,30.710403,470078941
01/09/2020,35.853889,35.882355,33.567364,34.819733,29.824606,510247724
01/10/2020,35.018974,36.859585,32.827324,33.662239,28.833162,555231707
01/11/2020,34.089184,39.838711,33.719166,38.310001,32.814175,1091575597
01/12/2020,39.400002,43.080002,36.290001,36.810001,31.853607,1161346900
01/01/2021,36.869999,37.830002,35.619999,35.900002,31.066137,689094500
01/02/2021,35.93,36.189999,33.360001,33.490002,29.295912,665243900
01/03/2021,33.59,36.740002,33.439999,36.23,31.692762,675588700
01/04/2021,36.299999,39.669998,35.759998,38.650002,33.809704,558679000
01/05/2021,39.040001,41.09,37.959999,38.73,33.879681,615262500
01/06/2021,38.939999,40.720001,38.48,39.16,34.593365,485677900
01/07/2021,39.169998,43.740002,38.93,42.810001,37.817726,525510400
01/08/2021,43.299999,51.860001,43.25,46.07,41.06617,1008466500
01/09/2021,46.189999,47.5,42.43,43.009998,38.338528,544666400
01/10/2021,42.52,43.830002,40.939999,43.740002,38.989243,471555700
01/11/2021,44.139999,55.700001,43.049999,53.73,47.894192,1010245500
01/12/2021,52.470001,61.709999,50.400002,59.049999,53.098396,1064029400
01/01/2022,58.5,58.549999,49.82,52.689999,47.379421,778212000
01/02/2022,52.740002,54.130001,45.400002,46.939999,42.529873,634804800
01/03/2022,46.689999,55.299999,45.439999,51.77,46.906082,718106000
01/04/2022,52.119999,56.32,47.119999,49.07,44.459755,482896600
01/05/2022,47.68,54.919998,47.459999,53.040001,48.05677,583220400
01/06/2022,53.25,54.560001,46.279999,52.43,47.891472,449186100
01/07/2022,52.040001,53.919998,49.099998,50.509998,46.137669,340227500
01/08/2022,50.32,51.470001,45.130001,45.23,41.635311,411896600
01/09/2022,45.139999,48.349998,43.52,43.759998,40.282143,376670300
01/10/2022,44.07,47.52,41.450001,46.549999,42.850403,466825100
01/11/2022,48,50.130001,46.16,50.130001,46.145874,419484600
01/12/2022,50.310001,54.93,49.18,51.240002,47.571926,423156900
01/01/2023,51.009998,51.599998,42.700001,44.16,40.998756,522769000
01/02/2023,43.91,44.459999,40.09,40.57,38.011539,403988700
01/03/2023,40.560001,41.259998,39.23,40.799999,38.227032,504067700
01/04/2023,40.689999,42.220001,38.310001,38.889999,36.437485,387634200
01/05/2023,39,40.139999,36.169998,38.02,35.622349,678001500
01/06/2023,38.119999,40.369999,35.759998,36.68,34.738731,562599000
01/07/2023,36.5,37.799999,35.349998,36.060001,34.151543,441618300
01/08/2023,35.880001,37.189999,34.66,35.380001,33.880848,537100000
01/09/2023,35.639999,36.290001,31.77,33.169998,31.764492,554558100
01/10/2023,32.950001,34.110001,29.700001,30.559999,29.265083,681377500
01/11/2023,30.559999,31.41,28.93,30.469999,29.178898,607141300
01/12/2023,28.969999,29.639999,25.76,28.790001,27.941795,1178319100
,,,,,,
28.842505,,,,,,
27.229603,,,,,,
29.648956,,,,,,
34.212524,,,,,,
28.927895,,,,,,
35,,,,,,
30.104364,,,,,,
31.461102,,,,,,
35.142315,,,,,,
37.884251,,,,,,
40.275143,,,,,,
36.850094,,,,,,
35.332069,,,,,,
36.508537,,,,,,
35.900002,,,,,,
42.810001,,,,,,
52.689999,,,,,,
50.509998,,,,,,
44.16,,,,,,
36.060001,,,,,,
28.790001,,,,,,
