Date,Open,High,Low,Close,Adj Close,Volume
01/01/2014,39.035,39.134998,35.435001,35.560001,29.19791,291179000
01/02/2014,35.5,37.595001,34.334999,35.48,29.132225,259867000
01/03/2014,35.005001,39.32,35,36.689999,30.239727,243879800
01/04/2014,36.82,37.490002,33.965,35.310001,29.102348,229999800
01/05/2014,35.375,36.889999,34.57,36.619999,30.182047,165484600
01/06/2014,36.610001,39.174999,36.580002,38.689999,32.00547,157418200
01/07/2014,38.945,40.32,38.560001,38.84,32.129551,174198400
01/08/2014,38.75,39.235001,38.080002,38.904999,32.183311,123725400
01/09/2014,38.849998,38.990002,36.889999,37.73,31.316343,166706200
01/10/2014,37.84,38.834999,35.384998,37.779999,31.357851,232344600
01/11/2014,37.985001,40.82,37.735001,40.605,33.702641,140502400
01/12/2014,40.5,42.099998,39.220001,41.025002,34.191883,222092000
01/01/2015,41.064999,44.794998,39.279999,43.764999,36.475502,267338600
01/02/2015,43.84,47.415001,42.93,46.744999,38.959167,150263600
01/03/2015,46.665001,49.599998,45.610001,47.349998,39.607441,195931000
01/04/2015,47.139999,52.09,46.279999,49.580002,41.472801,179360700
01/05/2015,49.950001,52.23,48.57,51.959999,43.463631,134474400
01/06/2015,51.959999,54.75,51.099998,53.619999,44.994892,150831700
01/07/2015,53.860001,59.310001,53.310001,57.93,48.611595,177930600
01/08/2015,58.619999,59.32,42.049999,54.709999,45.909538,223614000
01/09/2015,53,58.959999,52.740002,56.84,47.828423,187645900
01/10/2015,56.990002,64,55.889999,62.57,52.649982,195542500
01/11/2015,63.009998,63.189999,59.5,61.389999,51.657066,141548700
01/12/2015,61.080002,62.540001,58.27,60.029999,50.676231,174904100
01/01/2016,58.77,60.880001,54.939999,60.77,51.300934,262885000
01/02/2016,60.66,61.790001,52.630001,58.209999,49.139816,223871600
01/03/2016,58.77,60.450001,56.57,59.700001,50.562347,180465500
01/04/2016,59.610001,61.639999,55.290001,56.23,47.62347,197552300
01/05/2016,56.290001,57.599998,54.189999,54.889999,46.488548,164813800
01/06/2016,54.759998,57.189999,53.41,57.119999,48.54652,186865200
01/07/2016,57.040001,58.84,56.060001,58.049999,49.336918,203692900
01/08/2016,58,58.049999,54.849998,56.23,47.790104,179342000
01/09/2016,56.299999,56.650002,52.900002,54.139999,46.174034,192723100
01/10/2016,54.099998,54.459999,52.59,53.07,45.261475,148546100
01/11/2016,53.139999,58.25,50.84,57.970001,49.440517,237025700
01/12/2016,57.34,59.540001,55.400002,55.52,47.570332,165872700
01/01/2017,55.91,59,54.880001,55.220001,47.313293,188760500
01/02/2017,55.490002,57.849998,53.810001,56.869999,48.727032,196153900
01/03/2017,57.27,58.66,54.09,58.389999,50.254833,225544200
01/04/2017,58.279999,61.939999,57.380001,60.060001,51.692169,181381100
01/05/2017,60,63.610001,58.869999,63.610001,54.747555,160468800
01/06/2017,63.509998,64.870003,57.959999,58.310001,50.392715,170396300
01/07/2017,58.900002,59.66,53.41,53.98,46.650627,221103700
01/08/2017,54.57,56.119999,52.580002,54.860001,47.411152,235679800
01/09/2017,54.900002,55.599998,53.049999,53.709999,46.626823,184484300
01/10/2017,53.860001,56.43,53.66,54.84,47.607811,178855400
01/11/2017,55.099998,58.139999,54.049999,57.82,50.194801,215270200
01/12/2017,57.5,60.049999,56.459999,57.43,50.120365,175171000
01/01/2018,57.950001,61.939999,56.549999,56.810001,49.579273,242647700
01/02/2018,56.279999,57.919998,53.560001,57.099998,49.832363,238536700
01/03/2018,57,60.700001,55.68,57.889999,50.79583,185897700
01/04/2018,57.52,60.18,55.380001,57.57,50.515045,178446500
01/05/2018,57.669998,59.040001,55.540001,56.669998,49.72533,150516400
01/06/2018,56.84,57.939999,47.369999,48.849998,43.087791,338561600
01/07/2018,48.639999,52.849998,48.400002,52.389999,46.210224,244824000
01/08/2018,52.240002,54.439999,51.200001,53.450001,47.145206,198190200
01/09/2018,53.439999,57.84,53.209999,56.84,50.484344,177505500
01/10/2018,56.91,59.700001,54.709999,58.27,51.754452,285962000
01/11/2018,58.299999,68.980003,58.07,66.720001,59.259613,326988900
01/12/2018,67.370003,68.150002,60.419998,64.400002,57.506134,250212000
01/01/2019,63.68,69.489998,61.400002,68.139999,60.845772,276732200
01/02/2019,68.589996,72.07,67.080002,70.260002,62.738838,215346400
01/03/2019,70.629997,74.480003,69.029999,74.339996,66.728523,192665200
01/04/2019,74.760002,77.790001,73.730003,77.68,69.72654,146496900
01/05/2019,77.669998,79.650002,74.330002,76.059998,68.272415,168825900
01/06/2019,76.120003,85.199997,75.650002,83.830002,75.595955,163305800
01/07/2019,84.620003,99.720001,84.029999,94.690002,85.389236,166015600
01/08/2019,95,98.139999,93.029999,96.559998,87.075569,142069000
01/09/2019,96.419998,97.209999,87.610001,88.419998,80.037315,134511100
01/10/2019,88.629997,88.889999,82.129997,84.559998,76.543266,137892400
01/11/2019,84.790001,86.730003,81.029999,85.43,77.330803,138762700
01/12/2019,85.379997,89.300003,83.82,87.919998,79.982544,132545100
01/01/2020,88.120003,94.129997,84.519997,84.830002,77.171501,170390700
01/02/2020,85.07,90.510002,75.720001,78.43,71.349312,167202600
01/03/2020,77.919998,82.620003,50.02,65.739998,60.083694,445364500
01/04/2020,63,79.610001,60.900002,76.730003,70.128113,282837600
01/05/2020,74.900002,80.059998,70.650002,77.989998,71.279701,201828600
01/06/2020,77.660004,83.620003,71.059998,73.589996,67.638367,258280600
01/07/2020,74,78.489998,71.82,76.529999,70.340607,185587300
01/08/2020,76.480003,85.360001,74.760002,84.470001,77.638458,155854300
01/09/2020,84.699997,89.43,81.75,85.919998,79.400764,161248300
01/10/2020,87.040001,91.129997,85.089996,86.959999,80.361855,145178700
