Date,Open,High,Low,Close,Adj Close,Volume
01/01/2022,177.830002,182.940002,154.699997,174.779999,172.351563,2108446000
01/02/2022,174.009995,176.649994,152,165.119995,162.825821,1627516300
01/03/2022,164.699997,179.610001,150.100006,174.610001,172.403305,2180800100
01/04/2022,174.029999,178.490005,155.380005,157.649994,155.657639,1687795600
01/05/2022,156.710007,166.479996,132.610001,148.839996,146.959015,2401040300
01/06/2022,149.899994,151.740005,129.039993,136.720001,135.190491,1749099800
01/07/2022,136.039993,163.630005,135.660004,162.509995,160.691971,1447125400
01/08/2022,161.009995,176.149994,157.139999,157.220001,155.461166,1510239600
01/09/2022,156.639999,164.259995,138,138.199997,136.843765,2084722800
01/10/2022,138.210007,157.5,134.369995,153.339996,151.835175,1868139700
01/11/2022,155.080002,155.449997,134.380005,148.029999,146.577271,1724847700
01/12/2022,148.210007,150.919998,125.870003,129.929993,128.868317,1675731200
01/01/2023,130.279999,147.229996,124.169998,144.289993,143.110992,1443652500
01/02/2023,143.970001,157.380005,141.320007,147.410004,146.205505,1307198900
01/03/2023,146.830002,165,143.899994,164.899994,163.802307,1520266600
01/04/2023,164.270004,169.850006,159.779999,169.679993,168.550476,969709700
01/05/2023,169.279999,179.350006,164.309998,177.25,176.070114,1275155500
01/06/2023,177.699997,194.479996,176.929993,193.970001,192.945297,1297101100
01/07/2023,193.779999,198.229996,186.600006,196.449997,195.412201,996066400
01/08/2023,196.240005,196.729996,171.960007,187.869995,186.877548,1322439400
01/09/2023,189.490005,189.979996,167.619995,171.210007,170.535538,1337586600
01/10/2023,171.220001,182.339996,165.669998,170.770004,170.097275,1172719600
01/11/2023,171,192.929993,170.119995,189.949997,189.201691,1099586100
01/12/2023,190.330002,199.619995,187.449997,192.529999,192.024185,1062774800
,,,,,,
,,,,,,
,,,,,,
17.878571,,,,,,
23.9,,,,,,
29.290001,,,,,,
30.325001,,,,,,
24.334999,,,,,,
26.0525,,,,,,
30.3375,,,,,,
37.182499,,,,,,
41.857498,,,,,,
47.572498,,,,,,
41.610001,,,,,,
53.259998,,,,,,
77.377502,,,,,,
106.260002,,,,,,
131.960007,,,,,,
145.860001,,,,,,
174.779999,,,,,,
162.509995,,,,,,
144.289993,,,,,,
196.449997,,,,,,
192.529999,,,,,,
