Date,Open,High,Low,Close,Adj Close,Volume
01/01/2014,19.940001,20.403,17.888,17.9345,17.9345,1620238000
01/02/2014,17.948999,18.293501,16.886499,18.105,18.105,1660180000
01/03/2014,17.937,19.1555,16.544001,16.818501,16.818501,1505070000
01/04/2014,16.904499,17.415001,14.4,15.2065,15.2065,2765574000
01/05/2014,15.2065,15.7435,14.219,15.6275,15.6275,1571584000
01/06/2014,15.6295,17.035999,15.192,16.239,16.239,1531602000
01/07/2014,16.292999,18.2425,15.593,15.6495,15.6495,1988520000
01/08/2014,15.6845,17.3335,15.2295,16.952,16.952,1240634000
01/09/2014,16.999001,17.469,15.882,16.122,16.122,1360656000
01/10/2014,16.101999,16.257999,14.2,15.273,15.273,2221174000
01/11/2014,15.312,17.063,14.6145,16.931999,16.931999,1379674000
01/12/2014,16.906,17.032,14.6515,15.5175,15.5175,1736428000
01/01/2015,15.629,17.975,14.2625,17.7265,17.7265,2061142000
01/02/2015,17.502501,19.4685,17.5005,19.007999,19.007999,1416924000
01/03/2015,19.0425,19.421,18.282499,18.605,18.605,1110056000
01/04/2015,18.605,22.6325,18.417,21.089001,21.089001,1688096000
01/05/2015,21.191,21.950001,20.727501,21.4615,21.4615,1039660000
01/06/2015,21.52,22.351999,20.957001,21.7045,21.7045,1099750000
01/07/2015,21.967501,29.0285,21.2785,26.807501,26.807501,2041400000
01/08/2015,26.872499,27.136999,22.549999,25.644501,25.644501,1657264000
01/09/2015,24.957001,27.489,24.525,25.5945,25.5945,1535378000
01/10/2015,25.549999,31.535999,25.299999,31.295,31.295,1942522000
01/11/2015,31.356501,34.1385,31.0205,33.240002,33.240002,1746098000
01/12/2015,33.6875,34.821999,31.7635,33.794498,33.794498,1803750000
01/01/2016,32.814499,32.886002,27.358999,29.35,29.35,2604018000
01/02/2016,28.907499,29.09,23.700001,27.625999,27.625999,2482896000
01/03/2016,27.814501,30.162001,26.929001,29.681999,29.681999,1880190000
01/04/2016,29.5245,33.499001,29.262501,32.9795,32.9795,1569284000
01/05/2016,33.195999,36.211498,32.799999,36.1395,36.1395,1812290000
01/06/2016,36.044998,36.575001,34.105999,35.780998,35.780998,1490818000
01/07/2016,35.866001,38.299999,35.827,37.940498,37.940498,1372710000
01/08/2016,37.9935,38.749001,37.517502,38.458,38.458,1000008000
01/09/2016,38.544998,41.997501,37.799999,41.865501,41.865501,1346714000
01/10/2016,41.799999,42.3605,38.730499,39.491001,39.491001,1541276000
01/11/2016,39.950001,40.042,35.505001,37.5285,37.5285,2201718000
01/12/2016,37.620499,39.123001,36.834999,37.4935,37.4935,1473204000
01/01/2017,37.896,42.192001,37.384998,41.174,41.174,1412280000
01/02/2017,41.460499,43.042999,40.150002,42.251999,42.251999,1434966000
01/03/2017,42.6525,44.517502,41.674999,44.327,44.327,1214214000
01/04/2017,44.400002,47.4795,44.224499,46.2495,46.2495,1470794000
01/05/2017,46.389999,50.060001,46.389999,49.730999,49.730999,1524040000
01/06/2017,49.929501,50.849998,46.349998,48.400002,48.400002,1922708000
01/07/2017,48.6395,54.165501,47.549999,49.389,49.389,1576248000
01/08/2017,49.8055,50.32,46.816502,49.029999,49.029999,1547836000
01/09/2017,49.209999,50,46.587502,48.067501,48.067501,1185836000
01/10/2017,48.200001,56.1395,47.518501,55.264,55.264,1666682000
01/11/2017,55.27,60.670502,54.343498,58.837502,58.837502,1543300000
01/12/2017,58.602501,59.738998,56.237,58.473499,58.473499,1155204000
01/01/2018,58.599998,73.628998,58.525501,72.544502,72.544502,1927424000
01/02/2018,72.25,76.434998,63.296501,75.622498,75.622498,2755680000
01/03/2018,75.68,80.876999,68.260002,72.366997,72.366997,2608002000
01/04/2018,70.880997,81.904999,67.643997,78.306503,78.306503,2598392000
01/05/2018,78.161003,81.75,77.301003,81.481003,81.481003,1432310000
01/06/2018,81.851501,88.154999,81.754501,84.989998,84.989998,1718826000
01/07/2018,84.135002,94.002502,83.903,88.872002,88.872002,1950422000
01/08/2018,89.199997,101.278503,88.801003,100.635498,100.635498,1931516000
01/09/2018,101.324997,102.525002,93.25,100.150002,100.150002,1888910000
01/10/2018,101.099503,101.6595,73.818001,79.900497,79.900497,3664416000
01/11/2018,81.176498,89.199997,71,84.508499,84.508499,2785800000
01/12/2018,88.473,88.917,65.349998,75.098503,75.098503,3096254000
01/01/2019,73.260002,86.820503,73.046501,85.936501,85.936501,2680034000
01/02/2019,81.944,83.653,78.337997,81.991501,81.991501,1618738000
01/03/2019,82.7565,91.1875,79.328499,89.037498,89.037498,2016644000
01/04/2019,90.005501,97.817001,89.936501,96.325996,96.325996,1624784000
01/05/2019,96.654503,98.220001,88.635002,88.753502,88.753502,1964288000
01/06/2019,88.000504,96.760002,83.599998,94.681503,94.681503,1494930000
01/07/2019,96.149002,101.790001,92.472,93.338997,93.338997,1462976000
01/08/2019,93.585999,94.896004,87.175499,88.814499,88.814499,1595424000
01/09/2019,88.5,92.682999,85.460999,86.795502,86.795502,1223458000
01/10/2019,87.300003,89.942497,84.252998,88.833,88.833,1407210000
01/11/2019,89.400497,91.234497,86.135498,90.040001,90.040001,1041524000
01/12/2019,90.220001,95.07,86.75,92.391998,92.391998,1362992000
01/01/2020,93.75,102.786003,90.766998,100.435997,100.435997,1693966000
01/02/2020,100.529999,109.297501,90.556503,94.1875,94.1875,1850202000
01/03/2020,95.324501,99.816498,81.301498,97.486,97.486,3276182000
01/04/2020,96.648499,123.75,94.457497,123.699997,123.699997,2492196000
01/05/2020,116.839996,126.272499,112.819,122.1185,122.1185,1651688000
01/06/2020,122.400002,139.800003,121.856499,137.940994,137.940994,1756366000
01/07/2020,137.899506,167.214493,137.699997,158.233994,158.233994,2550040000
01/08/2020,159.025497,174.75,153.649994,172.548004,172.548004,1670332000
01/09/2020,174.479004,177.612503,143.550003,157.436493,157.436493,2317986000
01/10/2020,160.399994,174.811996,150.949997,151.807495,151.807495,2324522000
01/11/2020,153.087006,168.339996,147.505997,158.401993,158.401993,1816210000
01/12/2020,159.425003,167.532501,153.641006,162.846497,162.846497,1551124000
01/01/2021,163.5,168.194504,154.300003,160.309998,160.309998,1430578000
01/02/2021,162.117996,171.699997,151.835007,154.6465,154.6465,1442140000
01/03/2021,156.394501,159.100006,144.050003,154.703995,154.703995,1563760000
01/04/2021,155.897003,177.699997,155.777496,173.371002,173.371002,1536792000
01/05/2021,174.236496,174.332504,156.3685,161.153503,161.153503,1503678000
01/06/2021,162.175003,176.242996,158.610001,172.007996,172.007996,1340220000
01/07/2021,171.730499,188.654007,165.348999,166.379501,166.379501,1674586000
01/08/2021,167.654999,173.628998,158.787994,173.539505,173.539505,1256964000
01/09/2021,174.820007,177.499496,163.699493,164.251999,164.251999,1250554000
01/10/2021,164.4505,173.949997,158.8125,168.621506,168.621506,1273466000
01/11/2021,168.089996,188.107498,164.177505,175.3535,175.3535,1515990000
01/12/2021,177.25,177.994003,165.195007,166.716995,166.716995,1287634000
01/01/2022,167.550003,171.399994,135.352005,149.573502,149.573502,1524654000
01/02/2022,150,163.834503,138.332993,153.563004,153.563004,1689604000
01/03/2022,152.732498,170.831497,133.572495,162.997498,162.997498,1628486000
01/04/2022,164.149506,168.394501,121.625,124.281502,124.281502,1465008000
01/05/2022,122.401001,126.220497,101.260002,120.209503,120.209503,2258476000
01/06/2022,122.255997,128.990005,101.43,106.209999,106.209999,1767601100
01/07/2022,106.290001,137.649994,105.849998,134.949997,134.949997,1337852600
01/08/2022,134.960007,146.570007,126.739998,126.769997,126.769997,1170449000
01/09/2022,126,136.490005,112.059998,113,113,1210487600
01/10/2022,113.580002,123,97.660004,102.440002,102.440002,1459311500
01/11/2022,103.989998,104.580002,85.870003,96.540001,96.540001,2035133200
01/12/2022,96.989998,97.230003,81.690002,84,84,1549193300
01/01/2023,85.459999,103.489998,81.43,103.129997,103.129997,1523798600
01/02/2023,102.529999,114,92.32,94.230003,94.230003,1364102000
01/03/2023,93.870003,103.489998,88.120003,103.290001,103.290001,1349240300
01/04/2023,102.300003,110.860001,97.709999,105.449997,105.449997,1224083600
01/05/2023,104.949997,122.919998,101.150002,120.580002,120.580002,1432891600
01/06/2023,120.690002,131.490005,119.93,130.360001,130.360001,1242648800
01/07/2023,130.820007,136.649994,125.919998,133.679993,133.679993,1058754800
01/08/2023,133.550003,143.630005,126.410004,138.009995,138.009995,1210426200
01/09/2023,139.460007,145.860001,123.040001,127.120003,127.120003,1120271900
01/10/2023,127.279999,134.479996,118.349998,133.089996,133.089996,1224564700
01/11/2023,133.960007,149.259995,133.710007,146.089996,146.089996,1025986900
01/12/2023,146,155.630005,142.809998,151.940002,151.940002,931128600
,,,,,,
,,,,,,
17.9345,,,,,,
15.6495,,,,,,
17.7265,,,,,,
26.807501,,,,,,
29.35,,,,,,
37.940498,,,,,,
41.174,,,,,,
49.389,,,,,,
72.544502,,,,,,
88.872002,,,,,,
85.936501,,,,,,
93.338997,,,,,,
100.435997,,,,,,
158.233994,,,,,,
160.309998,,,,,,
166.379501,,,,,,
149.573502,,,,,,
134.949997,,,,,,
103.129997,,,,,,
133.679993,,,,,,
151.940002,,,,,,
