Date,Open,High,Low,Close,Adj Close,Volume
01/01/2014,96.809998,97.080002,92.870003,94.169998,71.891556,115669600
01/02/2014,94.540001,97,92.220001,95.150002,72.639679,94318500
01/03/2014,94.239998,99.07,94,98.029999,75.475929,119892900
01/04/2014,98.099998,101.779999,96.519997,101.379997,78.055161,114839100
01/05/2014,100.68,103.779999,100.330002,101.43,78.093674,86521200
01/06/2014,101.389999,102.620003,99.410004,100.739998,78.187622,87062600
01/07/2014,100.43,101.360001,94.559998,94.559998,73.391121,116896600
01/08/2014,94.300003,95.370003,92.919998,93.720001,72.739159,103875700
01/09/2014,93.239998,97.300003,90.529999,94.809998,74.220322,145563800
01/10/2014,94.370003,95.290001,89.339996,93.730003,73.374855,136770100
01/11/2014,93.779999,97.5,93.019997,96.809998,75.78598,89659200
01/12/2014,96.150002,97.5,87.620003,93.699997,73.999802,171258800
01/01/2015,94.129997,95,88.769997,92.440002,73.004715,152776400
01/02/2015,92.050003,99.879997,91.43,98.900002,78.106537,141328000
01/03/2015,98.900002,101.089996,94.940002,97.440002,77.622253,164772700
01/04/2015,96.809998,99.349998,94.459999,96.550003,76.913269,136319600
01/05/2015,96.730003,101.080002,95.57,95.93,76.41935,131649800
01/06/2015,95.839996,97.959999,94.019997,95.07,76.392418,111348300
01/07/2015,95.099998,101.099998,94.730003,99.860001,80.241364,124132500
01/08/2015,100,101.879997,87.5,95.019997,76.352242,137564000
01/09/2015,92.769997,98.970001,92.599998,98.529999,79.870155,123943400
01/10/2015,98.5,113.959999,97.129997,112.25,90.991859,170583400
01/11/2015,112.459999,114.989998,109.599998,114.160004,92.540161,129809800
01/12/2015,114.519997,120.230003,112.910004,118.139999,96.517273,115069800
01/01/2016,117.25,124.349998,113,123.779999,101.125015,163701800
01/02/2016,123.080002,124.830002,112.709999,117.190002,95.741158,163322300
01/03/2016,117.910004,126.959999,115.32,125.68,103.455101,138087000
01/04/2016,125.190002,129.800003,124.870003,126.489998,104.121872,111367700
01/05/2016,126.650002,131.960007,121.620003,122.059998,100.47525,116547500
01/06/2016,122.059998,124.080002,116.080002,120.339996,99.05941,123229900
01/07/2016,119.720001,128.600006,117.43,117.650002,97.556961,109871000
01/08/2016,117.879997,120.019997,113.959999,115.660004,95.906837,100622300
01/09/2016,115.510002,119.239998,114.129997,115.360001,96.401489,91504400
01/10/2016,115.010002,115.739998,110.330002,112.57,94.069977,100861900
