Date,Open,High,Low,Close,Adj Close,Volume
01/01/2014,52.401428,58.914288,45.581429,58.475716,58.475716,600418700
01/02/2014,58.842857,65.398567,56.715714,63.66143,63.66143,317384200
01/03/2014,63.027142,65.428574,49.982857,50.290001,50.290001,377239800
01/04/2014,50.25,54.41143,42.785713,46.005714,46.005714,648605300
01/05/2014,46.292858,60.248569,44.908569,59.689999,59.689999,523837300
01/06/2014,59.925713,64.402855,58.92857,62.942856,62.942856,352660000
01/07/2014,65.175713,67.98143,59.78857,60.388573,60.388573,429839200
01/08/2014,60.251431,69.328568,58.93,68.234283,68.234283,274274000
01/09/2014,68.35714,69.898567,62.697144,64.454285,64.454285,268345700
01/10/2014,64.098572,66.855713,47.285713,56.110001,56.110001,583226000
01/11/2014,56.175713,56.502857,49.142857,49.512856,49.512856,256594800
01/12/2014,49.285713,51.135715,45.077145,48.80143,48.80143,265990200
01/01/2015,49.151428,65.339996,45.264286,63.114285,63.114285,425938100
01/02/2015,62.842857,69.5,61.955715,67.844284,67.844284,209678700
01/03/2015,67.714287,68.60714,58.572857,59.527142,59.527142,327866000
01/04/2015,59.642857,82.304283,58.464287,79.5,79.5,508463900
01/05/2015,79.855713,90.205711,78.894287,89.151428,89.151428,280030800
01/06/2015,88.837143,100.891426,87.944283,93.848572,93.848572,469260400
01/07/2015,94.805717,117.879997,92.284286,114.309998,114.309998,406357500
01/08/2015,114.599998,129.289993,85.5,115.029999,115.029999,469661800
01/09/2015,109.349998,111.239998,93.550003,103.260002,103.260002,497401200
01/10/2015,102.910004,115.830002,96.260002,108.379997,108.379997,446204400
01/11/2015,109.199997,126.599998,101.860001,123.330002,123.330002,320321800
01/12/2015,124.470001,133.270004,113.849998,114.379997,114.379997,319939200
01/01/2016,109,122.18,90.110001,91.839996,91.839996,488193200
01/02/2016,91.790001,97.480003,79.949997,93.410004,93.410004,389268900
01/03/2016,94.580002,104.910004,93.610001,102.230003,102.230003,311333700
01/04/2016,102.93,111.849998,88.209999,90.029999,90.029999,340174300
01/05/2016,90.410004,104,85.739998,102.57,102.57,264997900
01/06/2016,101.5,102.150002,84.809998,91.480003,91.480003,218216500
01/07/2016,95,101.269997,84.5,91.25,91.25,320138000
01/08/2016,91.230003,98.849998,90.5,97.449997,97.449997,182611000
01/09/2016,97.809998,100.349998,93.260002,98.550003,98.550003,169670600
01/10/2016,98,129.289993,97.629997,124.870003,124.870003,274097800
